trans_date,trans_month,trans_year,category,upi_number,transaction_amount,state,zip code,fraud
29,11,2022,7,3719958550,7201.779462,,57006,0
22,5,2021,13,1208817179,4332.381636,,32335,0
11,2,2022,23,1482602285,5951.642548,,85202,0
23,8,2021,16,5410322231,1504.006166,,52771,0
20,1,2023,6,4560584802,4295.463063,,12697,0
16,10,2021,16,2555130090,4302.605954,,28957,1
12,5,2021,1,7258129589,5570.291423,,56697,0
10,11,2022,16,8361891154,1945.145087,,28886,0
13,12,2023,20,4317066379,6909.206183,,62604,0
2,11,2021,20,9171971335,6532.633123,,96925,0
16,7,2021,17,6843994849,633.0202314,,88266,0
26,4,2020,2,6044769725,8402.48526,,56735,0
4,12,2022,7,1113321973,1867.762033,,13168,0
22,4,2021,20,9301874918,9004.503801,,37688,0
23,9,2021,12,8201932129,6760.759339,,45757,0
14,7,2023,9,8121644310,3884.378992,,99216,0
13,9,2023,13,4669437271,8033.266446,,94362,0
7,8,2021,2,5836967694,6194.997303,,64694,0
30,5,2021,17,7665906499,1,,33601,0
10,1,2023,10,1866459139,6794.10061,,84495,0
23,10,2023,13,7437509402,3733.731954,,54252,0
3,5,2022,16,7544745536,2717.74723,,87299,0
31,8,2020,9,2781070464,7588.179539,,93311,0
19,2,2023,14,8604745447,826.7462493,,94847,0
19,9,2022,23,1203110668,3124.059823,,11036,0
11,7,2022,3,3282057460,9028.482927,,40450,0
25,11,2020,15,3615178899,5384.486249,,16365,0
29,8,2023,23,5735378398,8213.421957,,91825,0
1,7,2023,5,2874830858,7676.77439,,23368,1
14,1,2022,12,1331235156,6424.636648,,28300,0
30,5,2020,11,7329724282,2859.80411,,91944,0
1,12,2022,13,2518152381,1,,55771,0
6,5,2021,5,6330770868,8459.248416,,42309,0
28,9,2020,1,1604233342,1614.099198,,68803,0
15,5,2022,20,7364739205,1,,85197,1
9,3,2020,8,8973914171,5908.65055,,20759,0
19,9,2020,15,7345929625,5739.580611,,61904,0
19,10,2023,5,9987001700,8102.555065,,79920,0
12,5,2020,21,4876143476,3754.19926,,35012,0
17,2,2021,18,6369740469,7668.739326,,23190,0
8,7,2022,8,8923695824,5390.206492,,52681,0
13,10,2021,4,6431147366,6119.627239,,35218,0
3,4,2020,19,3527854231,5655.890449,,58321,0
14,3,2022,16,8381268237,5697.938905,,29868,0
25,10,2022,14,9583574362,3671.161682,,79356,0
20,12,2021,17,4487518743,4260.407544,,99583,0
28,6,2021,18,1984243807,6786.374589,,23487,0
21,11,2022,21,8818147124,1301.761139,,23889,0
30,10,2022,9,9870452651,7683.122324,,10339,0
9,4,2023,13,3361826061,627.6143728,,87527,0
16,6,2023,11,3916418702,3856.997925,,89838,0
2,1,2021,12,5406487891,2924.096555,,97923,1
7,2,2021,0,1530166487,1580.818681,,98348,1
22,3,2020,14,2502606067,3047.618778,,35811,0
7,11,2021,21,8553479667,9335.264389,,44188,0
2,4,2021,6,8559479658,8385.292852,,59856,0
1,4,2020,20,4606473540,7038.135358,,42868,0
22,4,2023,12,8995218462,1304.833631,,17787,0
9,8,2021,15,2945943465,3423.246784,,54362,0
2,4,2021,14,3432938606,5794.134678,,64195,0
3,11,2021,9,1309536427,5841.530528,,28624,0
15,2,2021,9,5250594875,2202.812831,,90851,0
19,7,2021,20,2182915917,2989.974744,,90641,0
24,11,2020,14,9333123009,4509.912786,,29650,0
29,5,2023,5,7547206923,7338.266726,,94104,0
2,4,2021,16,3632307635,4258.977421,,57879,0
28,6,2021,6,7306302559,8752.371259,,74086,1
4,2,2023,15,1654211149,6312.692586,,73128,0
25,3,2020,15,9203774300,8982.257794,,98481,0
8,1,2022,1,9645945079,220.6256663,,46531,0
28,6,2022,18,8501038373,1677.633455,,21982,0
4,9,2021,4,9812992409,9533.918331,,22153,0
2,3,2020,1,2366448268,7548.123669,,88528,0
22,8,2022,20,9836929638,5284.998592,,51300,1
8,11,2021,20,2267280764,8638.421181,,65125,0
10,7,2022,9,3110216241,8145.029138,,97643,0
6,7,2023,14,2852479909,3687.482482,,77690,0
5,2,2020,1,3311674848,5996.226173,,42803,0
18,1,2020,11,5669375469,5945.119601,,22432,0
21,11,2020,11,1612137589,4495.272619,,79743,0
28,3,2022,21,9737362132,4112.412275,,65410,0
22,10,2022,21,4168809960,6744.92579,,44750,0
4,7,2022,23,1089409682,3480.195475,,61987,1
21,8,2023,19,5806564232,10012.53494,,32329,0
8,8,2023,15,9158458911,5874.975232,,96351,1
29,4,2022,16,2856929812,2894.741657,,39417,0
9,1,2021,23,8827510524,3708.393005,,16923,0
30,7,2023,9,4731743253,5078.897822,,94458,0
9,8,2020,2,6038997752,6033.935838,,23672,0
29,2,2023,7,6957794515,11536.1284,,21330,0
11,4,2023,5,1133348888,9164.470751,,46171,1
7,10,2023,19,5108582130,6443.324311,,85124,0
17,10,2020,19,9531725653,2475.072644,,97561,1
6,8,2020,5,8497572762,7948.253721,,37666,0
24,1,2023,1,1886075429,1,,23684,0
24,2,2023,21,3369092913,4162.697935,,54451,0
3,8,2021,18,2601977617,1,,75553,1
28,1,2022,3,9152077048,3567.239262,,49790,0
7,2,2022,19,2274869111,2896.628458,,40930,0
21,11,2020,8,9486687633,8999.892602,,67816,0
29,9,2023,10,7566987793,12911.33173,,95367,0
16,3,2021,7,5932849607,3927.445605,,55249,0
17,5,2021,20,9898447953,3063.077152,,37831,0
28,3,2023,10,3583658963,2735.57277,,66054,0
14,1,2021,22,7917107465,3980.629416,,19505,0
15,11,2023,6,9894742252,8268.027892,,51331,0
23,7,2021,12,8830126793,3780.519903,,55874,0
31,8,2022,1,9722796851,5045.551311,,79620,0
29,1,2022,11,4394767031,2450.063031,,51935,0
5,6,2021,3,6649449976,4975.212525,,84484,1
27,4,2023,7,8972391598,2572.67204,,89756,0
1,4,2022,16,7741782683,3819.683545,,74221,0
18,11,2023,10,9159733538,1578.32349,,38570,0
6,9,2023,20,6176854479,3785.876059,,79182,0
10,7,2023,4,1997486081,7431.749647,,14386,0
16,8,2023,8,2672962177,7451.753852,,35927,0
14,5,2022,17,8279465558,1596.95441,,88693,0
15,10,2020,14,8958095604,4476.029135,,64678,0
10,1,2023,2,2003247181,3589.0254,,86781,0
25,3,2021,1,7837628219,6384.747696,,16179,0
8,10,2023,9,7013973418,7331.048941,,62815,0
31,5,2021,18,1670231331,6874.541819,,38048,0
2,3,2023,6,1311859302,2513.399375,,58643,0
3,2,2020,6,5674801045,3158.531812,,17814,1
14,11,2022,23,8799252128,3928.882471,,36323,0
1,9,2020,21,3263092247,4969.839382,,19482,0
6,2,2021,14,6777082506,6543.137135,,89447,0
26,8,2023,2,5421475411,5556.047293,,57912,0
20,2,2022,16,9827703570,6346.301688,,46167,0
12,5,2023,21,6724512336,6340.511163,,16153,0
13,1,2023,22,5880214364,5161.993817,,67824,0
21,7,2022,20,5840862323,7070.732522,,91620,0
28,7,2022,20,2624714195,3927.98919,,94871,1
8,7,2023,13,7442923498,6655.111892,,17820,0
13,5,2020,14,2794024825,102.5029684,,28675,0
26,9,2022,6,7580194378,2826.141145,,91279,0
11,7,2021,0,2078425837,9306.689032,,89417,0
3,1,2021,5,2198317130,5008.195231,,13357,0
11,7,2021,15,7748181473,6257.559139,,77757,0
2,1,2020,15,4794991949,2760.753955,,54260,0
22,4,2023,13,7908185228,12003.62183,,46082,0
8,7,2023,18,1814512259,9004.731322,,53633,0
10,12,2020,14,7466580549,3501.469776,,51232,0
20,3,2022,7,4981599589,7590.528098,,94882,0
18,10,2021,21,8985537709,6642.47956,,17004,0
20,9,2023,23,4449321466,6897.906618,,31378,0
5,4,2021,17,8137717191,3695.686728,,33166,0
5,4,2020,0,5736780044,7743.677008,,55029,0
24,5,2023,5,1153072844,699.4903932,,89109,0
24,8,2023,19,5530691606,1,,37335,0
27,2,2023,21,7681308852,5307.974692,,99136,1
19,1,2021,3,1853406045,3305.857995,,21178,0
27,9,2023,10,7944173571,6385.320762,,63222,0
16,8,2020,19,4409860081,1,,58026,0
27,2,2022,20,2506367234,5627.411095,,71119,0
30,9,2023,5,7896563494,5637.302074,,86811,0
1,8,2021,22,4107297468,6457.649784,,31947,0
18,10,2022,0,1156535625,3203.879957,,37533,0
11,11,2023,3,1018185475,8501.851423,,26551,0
22,1,2023,19,7759279492,2654.603421,,58373,0
29,12,2020,13,7903645467,9609.967494,,94104,0
10,11,2020,13,8716875771,5279.12664,,74750,0
22,6,2022,13,2445682182,6691.628417,,80821,0
31,7,2020,18,5019210144,9525.137648,,64406,0
4,9,2022,19,1325998512,2484.042299,,38311,0
28,10,2023,4,3095626989,6584.231219,,88859,0
14,8,2021,8,6918307154,1,,46608,0
20,2,2021,12,4329675214,1,,24876,0
23,3,2020,9,5987373039,1277.159938,,55637,0
2,1,2020,17,2975081612,5795.661382,,26529,0
15,10,2020,0,6294381902,5999.229685,,23467,0
26,9,2023,18,2660540763,7874.764875,,19339,0
8,4,2022,9,7889914073,3958.462663,,24606,0
23,12,2023,22,5929805968,6762.349582,,23494,1
27,2,2023,18,9499970969,2440.863597,,30840,0
10,5,2022,16,1099878758,2124.185464,,85522,0
24,7,2020,9,8446129025,1703.113815,,77690,0
7,1,2023,22,4339441970,7657.495069,,36025,0
13,4,2020,15,8765139666,5411.432483,,27526,0
28,6,2022,7,1183832105,8094.386575,,20448,0
23,2,2022,1,7798450697,1,,49784,0
27,8,2023,0,2188584590,1899.692429,,58981,0
6,5,2022,18,4355662190,2337.573528,,43367,1
29,10,2020,8,3702928130,3149.203701,,49841,0
28,1,2023,21,3986854508,3021.655209,,45389,0
13,4,2022,20,5032247783,7188.568775,,19898,0
9,8,2021,21,5923656465,3651.73347,,99875,0
12,1,2022,5,9831742315,4913.897757,,57650,0
14,5,2023,17,2823420410,4159.873269,,78532,0
10,7,2022,12,5722743201,2321.739482,,19515,0
19,12,2020,20,1577466929,1,,78374,0
25,3,2022,11,8437346943,5577.979587,,78961,0
3,9,2020,19,2210724627,6498.416746,,11433,1
4,6,2022,7,9776226415,3383.911946,,59804,0
20,5,2022,21,4311368735,7114.381304,,20107,0
25,8,2023,20,2144211950,8588.705426,,36927,0
9,3,2023,2,6143771267,3512.16568,,68447,0
16,2,2023,15,3890115275,8429.674837,,82063,0
1,8,2021,10,7470363957,2821.570708,,37725,0
7,11,2023,17,4920003214,4973.800779,,14603,0
14,1,2023,16,5588106458,7250.911633,,74250,0
25,10,2021,11,8079409437,7104.848087,,85228,0
6,3,2021,0,1291284726,4459.924342,,90371,0
1,11,2023,23,5486217772,4583.845373,,84922,0
15,1,2021,17,6113600789,5497.244531,,47738,0
4,11,2022,3,5768490872,6965.170101,,45443,0
26,2,2023,6,7806970126,8174.981302,,22216,0
1,7,2021,15,2797759958,1681.57261,,54438,0
23,6,2021,0,9245224941,6310.797792,,82145,0
8,7,2021,17,6425394852,8225.269827,,35849,0
4,9,2021,13,4560278920,5110.386131,,54370,0
14,10,2020,12,3660073880,5697.155555,,19939,0
14,1,2020,21,6633096852,4441.041548,,95828,0
8,11,2021,22,9592815418,1,,82391,0
26,12,2023,15,2955749761,1680.429399,,25205,0
19,4,2021,11,8530973915,8906.225306,,43560,0
12,12,2022,23,1118841040,4529.607203,,16035,0
13,5,2020,0,1407685143,9523.014956,,27075,0
12,11,2022,10,4416951093,4394.035227,,64527,0
8,1,2021,20,7271652722,8415.94622,,44717,0
7,12,2022,15,9220336715,644.400627,,96316,0
31,3,2023,20,8667328519,1083.922353,,48327,0
4,12,2021,8,5944900498,5756.607939,,86709,0
5,8,2021,6,7089445856,6740.668346,,28300,0
18,7,2021,18,4865435846,1531.951135,,83840,0
2,7,2022,13,4485912413,9092.051438,,32814,0
23,2,2020,1,8703544595,6294.50393,,91382,0
13,2,2021,0,2756344290,4517.558339,,19145,0
2,1,2020,16,2762768743,3065.872594,,84777,0
5,10,2020,9,6626101349,7633.553047,,94276,0
18,9,2023,19,5785395138,6534.397551,,42942,0
19,1,2022,19,3436426753,1,,94183,0
8,2,2021,23,7970906899,1026.709675,,15392,1
17,12,2021,20,3443031285,3504.457758,,32026,0
4,4,2020,22,1358803011,2133.6897,,86555,0
11,7,2022,21,7011275088,5879.46954,,36383,0
26,7,2022,4,5305153691,2522.161345,,46161,1
13,2,2020,0,6425421575,10097.92611,,22796,0
26,8,2023,21,1542645190,5578.498574,,48257,0
13,8,2020,9,8954399276,2719.570427,,14328,0
1,3,2022,5,5312062179,2393.367039,,70949,0
3,9,2023,3,5525067872,7286.383468,,48416,0
4,12,2023,8,6120460838,7430.655089,,60817,0
28,4,2021,10,7590018506,5965.585157,,99834,0
12,4,2020,5,3597665055,7089.312051,,65240,0
17,9,2021,6,7238915707,10251.33344,,48002,0
11,4,2022,2,2136217715,6741.37987,,77968,0
10,9,2022,19,4896038586,7818.649678,,29531,0
12,10,2021,15,1074826003,7893.817558,,39831,0
7,9,2021,3,1887879392,6584.122227,,13162,0
27,4,2021,5,5651727460,10224.43919,,78073,1
22,2,2021,6,4867281516,5515.73438,,30795,1
18,5,2020,20,9346574398,3793.153424,,53826,0
26,3,2022,2,8661362549,7797.133617,,43135,0
17,12,2023,20,9558429263,3468.598693,,34885,0
21,5,2023,16,7791559342,3672.825943,,97877,1
15,4,2023,14,3134286878,3134.230323,,19061,0
5,5,2021,22,5737562323,7320.864461,,21171,0
23,12,2022,19,7601407908,8158.727881,,53380,0
18,5,2022,1,2912561143,1689.981248,,47734,0
9,7,2023,0,8766661457,7617.757576,,54918,0
2,1,2023,0,8862300888,4063.366437,,24863,0
9,2,2022,16,8909384066,7774.773956,,23413,1
26,4,2022,6,4006057442,2333.306859,,93454,0
31,12,2022,2,5520934461,7231.669726,,55391,0
24,4,2020,8,3720531909,8189.35235,,85434,0
13,8,2022,10,1531246244,4620.104621,,25652,1
10,4,2023,4,5355656808,793.7700199,,81661,0
10,4,2021,10,9211602337,6794.916045,,51850,0
26,3,2023,9,6894146813,5398.350047,,73785,0
6,7,2022,13,8986043774,1,,78620,0
20,12,2020,7,1057184225,6843.276685,,83767,0
7,5,2023,10,6669137180,8133.930498,,79992,0
23,12,2023,17,7886541380,13387.05631,,88555,0
1,3,2022,10,1272886214,1851.699393,,84360,0
19,1,2023,23,6663806348,9415.934087,,45245,0
5,8,2020,15,1278073713,5559.121247,,56574,0
26,11,2023,16,6905652649,2964.844113,,58191,0
17,7,2020,4,9515005783,8181.075786,,33146,0
9,6,2020,14,4527059629,1,,72909,0
15,4,2020,23,5520311907,8164.303915,,54411,0
19,1,2023,15,5100655706,9102.395082,,77930,0
10,5,2020,2,2605383580,7553.913797,,59151,0
16,4,2021,8,9508909763,3614.627856,,45587,0
18,7,2022,6,9621311370,1,,34009,0
21,6,2023,11,8461137468,5378.46674,,80761,0
6,2,2021,17,6531412638,5463.089832,,10284,0
13,1,2021,5,7820806401,6810.343374,,67832,0
26,3,2020,15,3626037245,7352.05678,,68069,0
12,7,2023,12,3850921461,3097.694239,,49570,0
7,12,2023,4,5896402892,4829.892562,,83630,0
1,7,2023,20,6003222536,4908.693148,,88006,0
21,4,2021,21,8588566574,1,,46521,0
25,3,2021,17,5688520884,5385.036963,,46119,0
11,11,2023,21,8691143178,2769.788387,,32984,0
9,6,2023,6,8179243776,2509.178637,,39985,1
14,2,2023,22,4689206740,8244.929263,,48798,0
10,6,2020,16,8349632070,7721.684247,,14354,1
12,11,2023,14,3015048995,1230.54897,,16515,1
26,9,2020,19,7532021237,1691.291414,,90431,0
20,3,2020,1,2460955561,7979.238385,,50294,0
20,7,2021,14,7686555565,4275.753255,,80231,0
15,2,2022,21,1806898724,1200.242617,,14908,0
14,2,2021,17,2627525065,1513.644718,,73636,0
13,6,2020,4,1752661216,787.9324202,,52257,0
10,12,2022,13,2459966973,10019.45872,,12599,0
4,3,2023,14,3213957697,5820.152229,,24905,1
16,11,2022,12,9716859657,9443.417819,,77245,1
18,1,2023,7,4797760919,4647.876081,,21824,0
25,11,2022,11,8434363110,7234.061381,,22515,0
31,9,2023,1,8846005928,3717.07526,,10612,0
24,5,2021,14,6443851252,8899.867478,,13156,0
24,7,2022,16,5994361080,3615.632595,,66883,0
15,2,2020,20,9952834145,5175.989179,,66832,0
29,4,2023,19,1047494994,4187.919117,,21828,0
5,8,2023,2,5541841643,2187.281988,,72918,0
2,6,2022,4,2829526760,7392.252116,,61608,0
22,3,2021,6,1425180222,4334.669072,,73320,0
4,3,2023,13,3505312234,7385.568929,,10072,0
25,9,2022,17,9905662154,7056.958564,,38652,0
20,11,2020,21,4017858595,1870.704066,,40425,0
27,4,2022,4,5168318847,7419.676407,,80395,0
6,3,2021,7,3738697063,3837.245893,,94107,0
26,11,2020,4,3129592422,7840.30308,,60808,1
5,1,2020,13,8304562175,7214.086034,,27258,0
5,9,2022,2,6595065933,1,,58376,0
10,9,2022,8,4281081968,1082.480471,,84643,1
20,9,2021,22,8015233899,5025.754596,,67678,0
30,2,2021,20,3408168433,2145.547818,,69453,0
22,4,2023,16,5514269880,4707.486664,,55787,0
23,10,2023,21,2427592022,8870.503252,,56779,0
8,2,2020,3,1378488628,3987.20758,,81690,0
17,2,2021,5,5904973219,3478.78017,,13369,0
16,12,2020,6,7011780092,894.6850169,,43565,0
2,11,2020,12,6263954132,3279.674428,,35781,0
8,11,2020,22,4182918033,7968.32792,,60967,0
19,2,2022,19,9830113969,421.3944327,,98696,0
21,4,2020,15,8918554707,5328.394255,,34173,0
28,8,2020,9,1439039234,2656.900745,,16314,0
5,6,2022,11,2797313784,5517.453213,,68128,1
26,5,2021,5,1151643925,198.06679,,19330,0
27,9,2021,20,7585939631,4352.562653,,98210,0
22,12,2023,22,5682455200,24.10085581,,14939,0
19,4,2021,9,3622545600,1254.074499,,35819,0
24,4,2022,7,2755543733,3643.322759,,57198,0
23,3,2021,0,9105372215,5923.933119,,42747,0
24,1,2022,8,3204023018,1912.23601,,98051,0
20,7,2021,17,8338994937,7337.355895,,54278,0
4,10,2023,23,1590051352,7920.156039,,17190,0
24,1,2020,13,5125212084,4249.731527,,96152,0
11,9,2020,3,4013197144,6987.117749,,57570,0
4,9,2020,18,6066749395,9941.583637,,20580,0
5,4,2021,20,2338038128,7872.382933,,20540,0
31,11,2020,3,1251902902,4417.393832,,26823,0
6,7,2023,22,5282941346,5125.435598,,15890,0
15,10,2022,9,6009216878,5741.549872,,66772,1
2,3,2020,8,3718852511,4104.368224,,76159,0
17,7,2023,15,3956301085,11027.09651,,87367,0
21,6,2021,15,7333954927,1662.151617,,88749,0
1,2,2020,3,9651248202,7572.050778,,73360,0
5,2,2023,14,2737799156,2107.29021,,58701,0
5,3,2022,7,9957767758,11426.04241,,70652,1
18,9,2020,6,9856305744,2902.44901,,96616,0
8,4,2021,3,2141316225,981.9001175,,28894,0
13,7,2022,6,4100282885,3910.546246,,12407,0
15,7,2020,10,5287994286,9188.737134,,63679,0
14,11,2023,19,8805829345,4937.543513,,43753,0
12,3,2020,4,1178406994,5736.05813,,12463,0
9,10,2022,11,3838913716,8703.337691,,97126,0
24,3,2022,16,3958232032,3762.477064,,63349,0
2,10,2023,21,9051306156,7328.651975,,17560,0
15,10,2022,3,3562531357,6685.536986,,36331,1
6,11,2020,20,7738489368,5598.960379,,36698,0
21,9,2020,8,4182621615,3687.810161,,61466,0
7,11,2022,10,3120283932,1,,75325,0
4,5,2021,4,9083806199,3109.913119,,96828,0
28,9,2020,15,5849061848,8296.845174,,12151,0
27,8,2021,7,7706207574,1,,42915,0
1,2,2023,20,1065971307,6164.087519,,15553,0
14,3,2021,4,3555447073,3936.311799,,68203,0
3,6,2021,17,2601734374,5459.003549,,53245,0
5,3,2022,20,6305826778,2938.85715,,55681,0
11,8,2021,2,1817943155,8240.458098,,28831,0
14,4,2022,22,9376455306,4193.509297,,43526,0
23,4,2022,12,2815784493,4937.79992,,33427,1
4,12,2023,7,1123875514,7250.441527,,83772,1
9,6,2023,13,5963567379,1930.406004,,55441,0
15,7,2021,22,5992647676,4849.596212,,48717,0
22,2,2022,14,7986448727,3068.333751,,81155,0
8,11,2020,3,2353611929,4078.759405,,75147,0
3,12,2021,18,8455463813,5347.279055,,26627,1
21,4,2023,2,2823580664,6839.432312,,64459,0
31,10,2020,2,3231114697,5528.53996,,87072,0
23,5,2023,10,9226364156,1263.686368,,40327,0
27,3,2021,10,9928966678,1902.416889,,70021,0
31,3,2023,17,3983344974,9002.379824,,97272,0
8,10,2020,19,3033200703,3838.023925,,41337,0
24,8,2023,7,2786281001,4869.164731,,94161,0
1,3,2022,5,5641263512,2124.804398,,33078,0
21,10,2021,10,8806855798,4588.32291,,50999,0
6,3,2023,8,8061985196,6093.782023,,10736,0
22,1,2022,16,3402505739,7428.28098,,47342,0
4,1,2022,14,6358711009,4268.671603,,95800,0
21,8,2022,6,1741259151,6267.247812,,15344,0
30,10,2021,7,5781284098,5149.15769,,63371,1
27,2,2021,1,7341147807,864.4077724,,52597,0
3,10,2023,18,5811015237,11996.96842,,91586,0
16,11,2022,0,2779843400,1950.340912,,67443,0
24,9,2021,13,5627604221,5076.481524,,63674,0
4,8,2022,14,2327178891,711.7379142,,31916,0
5,8,2022,3,4363160609,4531.317517,,23627,0
21,11,2021,10,8600938208,2027.446213,,24625,1
28,3,2021,21,7347023051,8297.069297,,86749,0
20,7,2020,18,4353667825,6323.167607,,34542,0
18,10,2021,6,6548043261,6065.296214,,45263,0
25,7,2023,5,8374219073,4474.93898,,11971,0
22,10,2020,20,2602425545,2704.440893,,13640,0
19,5,2023,20,7746976513,988.2459934,,40604,1
15,5,2023,21,3551281623,4829.678487,,76096,1
3,11,2022,0,5432208178,6901.476058,,25701,0
24,3,2023,0,5267238265,9411.632265,,79717,1
29,9,2022,7,3736207720,3030.612998,,56496,0
5,4,2023,5,7418104718,12167.87771,,18008,0
13,1,2023,9,7804535923,5580.175564,,59623,0
23,1,2021,22,2076105897,1212.965506,,19509,0
15,11,2021,10,1307302713,8598.257958,,80741,0
18,4,2021,12,7832085332,7585.435469,,75190,1
1,5,2023,2,3771453158,4591.851357,,79490,0
17,8,2020,12,6213069305,6471.300148,,32624,0
23,11,2020,17,9505295663,3627.818891,,30262,1
1,12,2022,1,1505849795,5153.084811,,50418,0
15,1,2021,1,1105895382,3236.889918,,96879,0
10,5,2021,21,1199472378,9694.893356,,24666,0
11,8,2022,4,1845207713,4200.217931,,92659,0
1,4,2020,18,1008861662,3256.154744,,80089,0
10,8,2021,6,7207938024,4505.727949,,18666,0
3,2,2020,9,9668075699,5630.27232,,40523,0
22,9,2021,2,5637280446,3621.886797,,19104,0
28,4,2022,1,3683451637,1134.924312,,92435,0
6,6,2020,14,2233392495,5510.070453,,99851,0
6,9,2020,20,4730238482,4576.692309,,45575,0
30,2,2021,0,1870706815,1605.120877,,35351,0
25,10,2020,6,5451041853,7181.84623,,49676,0
2,4,2023,21,1667963408,9785.899376,,18606,0
25,2,2023,2,5140651627,3996.296559,,27571,0
12,1,2021,18,5825302913,4080.877047,,68434,0
2,2,2022,9,6769775194,13551.01162,,67324,0
29,10,2021,16,3211291350,1,,15436,0
4,6,2023,20,4161917427,2232.709654,,91305,1
1,5,2022,0,4556691740,3487.642783,,21318,0
28,6,2022,18,3004726780,3599.233138,,21260,0
3,1,2021,19,4605863943,5075.794737,,92813,0
3,2,2023,3,5490862601,1837.251957,,55094,0
23,7,2023,10,9342427893,9053.41835,,68650,0
25,4,2023,18,8209500363,2678.105331,,64170,0
31,9,2020,12,7191656632,6262.53331,,31893,0
31,2,2021,20,1408238151,3560.284546,,71959,0
31,6,2023,22,2109539128,7650.950927,,57714,0
8,11,2021,3,3745310317,5696.997618,,34729,0
25,4,2023,9,4446806792,6101.570503,,85439,0
19,7,2023,14,3681686911,12063.02144,,90496,0
